Seconds Since Start,Real Timestamp,Ethernet Src,Ethernet Dst,Protocol,Packet Count,Byte Count,Packet Rate,Byte Rate,CPU utilization,Duration (sec),Duration (nsec),Prediction,Priority,Idle Timeout,Hard Timeout,Datapath,Match Fields,Instructions
587,2025-04-23 12:23:11,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,1.88,228.14,4.9,3,717000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,1.84,155.73,4.9,3,262000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,1.23,140.43,4.9,3,240000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,2.94,234.16,2.5,3,741000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,1.89,228.51,2.5,3,711000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,1.84,156.02,2.5,3,256000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
587,2025-04-23 12:23:11,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,1.23,140.09,2.5,3,248000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,1.26,100.11,2.5,8,750000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.80,97.25,2.5,8,720000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.73,61.46,2.5,8,265000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.48,55.10,2.5,8,257000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,1.26,100.25,5.1,8,738000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.80,97.16,5.1,8,728000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.73,61.40,5.1,8,273000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
592,2025-04-23 12:23:16,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.48,55.14,5.1,8,251000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,0.80,63.72,2.4,13,747000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.51,61.73,2.4,13,737000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.45,38.25,2.4,13,282000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.30,34.31,2.4,13,260000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,0.80,63.66,0.0,13,760000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.51,61.76,0.0,13,730000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.45,38.27,0.0,13,275000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
597,2025-04-23 12:23:21,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.30,34.30,0.0,13,267000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,0.59,46.72,0.0,18,750000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.37,45.25,0.0,18,740000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.33,27.78,0.0,18,285000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.22,24.91,0.0,18,263000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:51,00:00:00:00:00:13,TCP,11,876,0.59,46.69,2.6,18,764000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:13,00:00:00:00:00:51,TCP,7,848,0.37,45.27,2.6,18,734000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:13,00:00:00:00:00:15,TCP,6,508,0.33,27.79,2.6,18,279000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
602,2025-04-23 12:23:26,00:00:00:00:00:15,00:00:00:00:00:13,TCP,4,455,0.22,24.90,2.6,18,271000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:51,00:00:00:00:00:13,TCP,23,1826,9.83,780.34,13.5,2,340000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:13,00:00:00:00:00:51,TCP,15,1770,6.44,760.31,13.5,2,328000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:13,00:00:00:00:00:15,TCP,13,1090,7.50,628.97,13.5,1,733000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:15,00:00:00:00:00:13,TCP,10,1050,5.84,613.32,13.5,1,712000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:51,00:00:00:00:00:13,TCP,23,1826,9.80,777.68,5.3,2,348000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:13,00:00:00:00:00:51,TCP,15,1770,6.46,762.27,5.3,2,322000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:13,00:00:00:00:00:15,TCP,13,1090,7.53,631.15,5.3,1,727000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
607,2025-04-23 12:23:31,00:00:00:00:00:15,00:00:00:00:00:13,TCP,10,1050,5.81,610.46,5.3,1,720000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:51,00:00:00:00:00:13,TCP,67,5291,9.11,719.57,36.7,7,353000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:51,TCP,44,5071,6.01,692.10,36.7,7,327000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:15,TCP,34,2836,5.05,421.27,36.7,6,732000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:15,00:00:00:00:00:13,TCP,25,2637,3.72,392.12,36.7,6,725000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:52,00:00:00:00:00:13,ICMP,10,2959,1.80,534.02,36.7,5,541000000,Normal_ICMP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:52', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:52,ICMP,10,2959,1.81,537.02,36.7,5,510000000,Normal_ICMP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:52', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:51,00:00:00:00:00:13,TCP,67,5291,9.12,720.26,13.9,7,346000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:51,TCP,44,5071,6.00,691.44,13.9,7,334000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:15,TCP,34,2836,5.05,420.83,13.9,6,739000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:15,00:00:00:00:00:13,TCP,25,2637,3.72,392.53,13.9,6,718000000,Normal_TCP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:52,00:00:00:00:00:13,ICMP,10,2959,1.81,534.79,13.9,5,533000000,Normal_ICMP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:52', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
612,2025-04-23 12:23:36,00:00:00:00:00:13,00:00:00:00:00:52,ICMP,10,2959,1.81,536.24,13.9,5,518000000,Normal_ICMP,1,20,30,2,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:52', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:51,00:00:00:00:00:13,TCP,125,9901,10.11,801.05,2.5,12,360000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:51', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:13,00:00:00:00:00:51,TCP,83,9607,6.73,778.90,2.5,12,334000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:51', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:13,00:00:00:00:00:15,TCP,69,5746,5.88,489.48,2.5,11,739000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:15', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:15,00:00:00:00:00:13,TCP,50,5282,4.26,450.22,2.5,11,732000000,Normal_TCP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:15', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:52,00:00:00:00:00:13,ICMP,21,5841,1.99,553.75,2.5,10,548000000,Normal_ICMP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:52', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]"
617,2025-04-23 12:23:41,00:00:00:00:00:13,00:00:00:00:00:52,ICMP,21,5841,2.00,555.39,2.5,10,517000000,Normal_ICMP,1,20,30,1,"OFPMatch(oxm_fields={'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:52', 'eth_type': 2048, 'ip_proto': 1})","[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]"
