Timestamp,Ethernet Src,Ethernet Dst,Protocols,Packet Count,Byte Count,Packet Rate,Byte Rate,CPU utilization,Duration (sec),Duration (nsec),Datapath,Match Fields,Priority,Idle Timeout,Hard Timeout,In port,Instructions,Prediction
2025-04-12 15:46:48,00:00:00:00:00:11,00:00:00:00:00:13,6,18,9522,7.636823234271007,4039.8794909293624,0.0,2,357000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:48,00:00:00:00:00:13,00:00:00:00:00:11,6,18,972,7.653057970638618,413.2651304144854,0.0,2,352000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:48,00:00:00:00:00:11,00:00:00:00:00:13,6,18,9522,7.630348609432552,4036.4544143898197,0.0,2,359000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:48,00:00:00:00:00:13,00:00:00:00:00:11,6,18,972,7.6563132044605675,413.44091304087067,0.0,2,351000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:53,00:00:00:00:00:11,00:00:00:00:00:13,6,60,31740,8.15328058794937,4313.085431025216,0.0,7,359000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:53,00:00:00:00:00:13,00:00:00:00:00:11,6,60,3240,8.15882401974109,440.5764970660189,0.0,7,354000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:53,00:00:00:00:00:11,00:00:00:00:00:13,6,60,31740,8.151065323860164,4311.913556322027,9.1,7,361000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:53,00:00:00:00:00:13,00:00:00:00:00:11,6,60,3240,8.159933610780143,440.6364149821277,9.1,7,353000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:58,00:00:00:00:00:11,00:00:00:00:00:13,6,97,51313,7.8478958051864245,4151.536880943619,5.0,12,360000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:58,00:00:00:00:00:13,00:00:00:00:00:11,6,97,5238,7.8510718048505215,423.9578774619282,5.0,12,355000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:58,00:00:00:00:00:11,00:00:00:00:00:13,6,97,51313,7.846626124686449,4150.8652199591315,8.3,12,362000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:46:58,00:00:00:00:00:13,00:00:00:00:00:11,6,97,5238,7.8517073132825566,423.992194917258,8.3,12,354000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:03,00:00:00:00:00:11,00:00:00:00:00:13,6,97,51313,5.5865918570182656,2955.3070923626624,4.8,17,363000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:03,00:00:00:00:00:13,00:00:00:00:00:11,6,97,5238,5.588201083753826,301.7628585227066,4.8,17,358000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:03,00:00:00:00:00:11,00:00:00:00:00:13,6,97,51313,5.585948425801991,2954.966717249253,13.6,17,365000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:03,00:00:00:00:00:13,00:00:00:00:00:11,6,97,5238,5.588523040357029,301.7802441792796,13.6,17,357000000,1152921504606846978,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:08,00:00:00:00:00:11,00:00:00:00:00:13,6,97,51313,4.33635815922222,2293.933466228554,0.0,22,369000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 2, 'eth_src': '00:00:00:00:00:11', 'eth_dst': '00:00:00:00:00:13', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,2,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 1, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
2025-04-12 15:47:08,00:00:00:00:00:13,00:00:00:00:00:11,6,97,5238,4.337327654385277,234.21569333680497,0.0,22,364000000,1152921504606846977,"OFPMatch(oxm_fields={'in_port': 1, 'eth_src': '00:00:00:00:00:13', 'eth_dst': '00:00:00:00:00:11', 'eth_type': 2048, 'ip_proto': 6})",1,20,30,1,"[{'OFPInstructionActions': {'actions': [{'OFPActionOutput': {'len': 16, 'max_len': 65509, 'port': 2, 'type': 0}}], 'len': 24, 'type': 4}}]",Normal_TCP
